YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,40,14-11,INTERNAL MEDICINE,3,Medicare,4,5,3,331,208,1.00,8.28,17.13,$200.00,$299.39,$268.92,"$99,098.49",$47.37,$56.15,$57.83,"$18,585.06",$1.66,$11.92,$25.77,"$3,944.82",$59.45,$68.07,$62.24,"$22,529.88"
2019,48,14-11,INTERNAL MEDICINE,3,Medicare,4,5,4,501,306,6.00,10.44,14.49,$118.00,$202.75,$240.48,"$101,580.25",$8.15,$34.90,$46.98,"$17,483.18",$1.69,$8.77,$15.80,"$4,391.76",$8.43,$43.66,$56.60,"$21,874.94"
2019,124,14-11,INTERNAL MEDICINE,3,Medicare,5,1,1,"1,912","1,135",1.00,15.42,85.90,$210.27,$351.08,$352.94,"$671,260.98",$16.27,$61.55,$67.70,"$117,682.94",$1.69,$10.38,$18.20,"$19,849.34",$22.91,$71.93,$77.55,"$137,532.28"
2019,24,14-11,INTERNAL MEDICINE,3,Medicare,5,1,2,221,173,1.50,9.21,17.06,$31.00,$168.86,$255.85,"$37,319.14",$6.68,$30.74,$50.01,"$6,792.59",$1.69,$6.11,$17.12,"$1,350.64",$8.37,$36.85,$58.90,"$8,143.23"
2019,20,14-11,INTERNAL MEDICINE,3,Medicare,5,1,3,346,238,2.50,17.30,39.10,$350.00,$365.78,$254.25,"$126,560.29",$82.34,$79.80,$62.41,"$27,611.27",$14.49,$19.63,$21.71,"$6,793.32",$114.42,$99.44,$75.08,"$34,404.59"
2019,22,14-11,INTERNAL MEDICINE,3,Medicare,5,1,4,205,137,1.00,9.32,17.56,$346.00,$327.28,$314.86,"$67,091.81",$54.78,$69.25,$68.29,"$14,195.66",$1.69,$16.19,$28.19,"$3,318.65",$74.29,$85.44,$80.59,"$17,514.31"
2019,24,14-11,INTERNAL MEDICINE,3,Medicare,5,3,1,239,191,3.50,9.96,12.19,$91.00,$205.23,$188.56,"$49,049.42",$8.28,$40.33,$52.59,"$9,638.17",$1.69,$6.94,$11.35,"$1,657.69",$8.52,$47.26,$60.03,"$11,295.86"
2019,16,14-11,INTERNAL MEDICINE,3,Medicare,5,3,2,49,30,2.00,3.06,3.94,$225.00,$246.02,$195.24,"$12,054.80",$47.37,$53.74,$54.65,"$2,633.18",$1.69,$5.99,$17.50,$293.53,$59.16,$59.73,$56.40,"$2,926.71"
2019,41,14-11,INTERNAL MEDICINE,3,Medicare,5,3,3,"2,588","1,720",20.00,63.12,103.38,$61.00,$174.21,$176.91,"$450,844.73",$8.27,$39.33,$52.98,"$101,797.07",$1.69,$8.05,$16.20,"$20,821.26",$8.42,$47.38,$62.33,"$122,618.33"
2019,30,14-11,INTERNAL MEDICINE,3,Medicare,5,3,4,799,515,8.00,26.63,44.58,$225.00,$227.94,$191.97,"$182,127.99",$16.27,$53.81,$61.63,"$42,993.46",$1.69,$9.74,$17.56,"$7,784.79",$33.70,$63.55,$69.95,"$50,778.25"
2019,13,14-11,INTERNAL MEDICINE,3,Medicare,5,4,1,91,70,1.00,7.00,9.55,$33.00,$60.25,$100.70,"$5,483.07",$6.64,$13.77,$29.14,"$1,252.63",$1.69,$2.00,$4.55,$181.66,$8.33,$15.76,$31.55,"$1,434.29"
2019,14,14-11,INTERNAL MEDICINE,3,Medicare,5,4,3,70,55,3.00,5.00,4.90,$33.00,$145.64,$239.19,"$10,195.00",$6.70,$31.34,$52.99,"$2,194.10",$1.69,$4.99,$10.90,$349.33,$8.33,$36.33,$61.54,"$2,543.43"
2019,32,14-11,INTERNAL MEDICINE,3,Medicare,5,4,4,"1,643",867,6.50,51.34,106.19,$33.00,$109.82,$212.13,"$180,433.84",$6.64,$20.11,$38.03,"$33,044.23",$1.69,$3.96,$10.89,"$6,498.74",$8.33,$24.07,$44.67,"$39,542.97"
2019,199,14-11,INTERNAL MEDICINE,3,Medicare,5,5,1,640,446,1.00,3.22,7.03,$118.00,$307.95,$516.53,"$197,090.74",$6.78,$36.23,$55.50,"$23,185.01",$1.66,$7.76,$13.55,"$4,969.17",$8.34,$43.99,$66.21,"$28,154.18"
2019,50,14-11,INTERNAL MEDICINE,3,Medicare,5,5,2,160,115,1.00,3.20,7.17,$106.00,$383.28,$563.22,"$61,325.23",$8.16,$52.04,$69.28,"$8,326.77",$1.63,$4.92,$13.20,$787.89,$8.40,$56.97,$73.23,"$9,114.66"
2019,73,14-11,INTERNAL MEDICINE,3,Medicare,5,5,3,870,557,2.00,11.92,34.67,$122.00,$291.48,$304.58,"$253,584.24",$47.42,$60.98,$55.19,"$53,055.01",$8.16,$14.64,$23.20,"$12,736.78",$59.81,$75.62,$65.55,"$65,791.79"
2019,93,14-11,INTERNAL MEDICINE,3,Medicare,5,5,4,"1,240",760,2.00,13.33,22.23,$118.00,$214.56,$312.77,"$266,057.85",$7.80,$36.44,$48.11,"$45,184.34",$1.69,$8.52,$16.03,"$10,564.56",$8.42,$44.96,$58.04,"$55,748.90"
2019,12,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,1,3,3,299,52,20.00,24.92,23.31,$225.00,$210.55,$75.84,"$62,954.51",$43.91,$118.27,$161.14,"$35,361.65",$0.00,$0.00,$0.00,$0.00,$43.91,$118.27,$161.14,"$35,361.65"
2019,12,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,1,1,307,68,2.50,25.58,38.96,$354.92,$370.78,$253.21,"$113,829.63",$43.91,$46.15,$43.62,"$14,168.45",$0.00,$0.43,$1.09,$131.20,$43.91,$46.58,$43.86,"$14,299.65"
2019,18,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,3,3,932,255,19.00,51.78,62.96,$163.00,$197.79,$95.97,"$184,343.50",$47.52,$178.11,$194.45,"$165,997.04",$0.00,$0.00,$0.10,$3.20,$47.52,$178.11,$194.45,"$166,000.24"
2019,12,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,3,4,540,117,16.50,45.00,54.74,$225.00,$217.25,$109.47,"$117,315.33",$47.55,$145.73,$170.38,"$78,693.99",$0.00,$0.00,$0.00,$0.00,$47.55,$145.73,$170.38,"$78,693.99"
2019,15,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,4,4,363,93,16.00,24.20,25.13,$159.54,$179.11,$122.26,"$65,015.53",$47.52,$52.75,$52.56,"$19,147.54",$0.00,$0.01,$0.17,$3.20,$47.52,$52.76,$52.56,"$19,150.74"
2019,12,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,5,1,220,53,10.50,18.33,27.48,$163.00,$252.11,$162.16,"$55,464.00",$455.00,$296.47,$208.15,"$65,222.64",$0.00,$0.12,$0.60,$25.60,$455.00,$296.58,$208.01,"$65,248.24"
2019,12,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,2,5,4,919,235,19.00,76.58,119.91,$212.00,$230.48,$105.67,"$211,811.65",$455.00,$288.09,$203.63,"$264,750.50",$0.00,$0.00,$0.00,$0.00,$455.00,$288.09,$203.63,"$264,750.50"
2019,43,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,1,1,979,400,1.00,22.77,63.37,$346.00,$312.37,$230.58,"$305,811.06",$47.52,$55.99,$45.85,"$54,809.38",$0.00,$0.03,$0.31,$28.80,$47.52,$56.01,$45.84,"$54,838.18"
2019,15,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,1,2,121,46,3.00,8.07,9.47,$183.00,$200.44,$171.14,"$24,253.57",$38.29,$33.71,$27.40,"$4,079.46",$0.00,$0.42,$1.09,$51.20,$38.29,$34.14,$26.92,"$4,130.66"
2019,21,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,1,3,263,130,2.00,12.52,33.91,$346.00,$334.41,$163.42,"$87,950.89",$83.35,$68.43,$33.89,"$17,997.87",$0.00,$0.01,$0.20,$3.20,$83.35,$68.45,$33.87,"$18,001.07"
2019,16,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,1,4,342,167,1.50,21.38,45.31,$300.55,$324.74,$172.98,"$111,059.62",$47.43,$53.05,$31.89,"$18,144.57",$0.00,$0.06,$0.42,$19.20,$47.43,$53.11,$31.84,"$18,163.77"
2019,21,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,3,1,355,163,6.00,16.90,24.92,$238.49,$271.61,$160.56,"$96,423.26",$47.52,$70.59,$91.21,"$25,058.23",$0.00,$0.15,$0.68,$54.40,$47.52,$70.74,$91.15,"$25,112.63"
2019,11,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,3,2,118,49,4.00,10.73,19.98,$377.17,$357.28,$225.08,"$42,159.20",$47.52,$56.00,$39.45,"$6,607.92",$0.00,$0.03,$0.29,$3.20,$47.52,$56.03,$39.47,"$6,611.12"
2019,27,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,3,3,"1,819",918,31.00,67.37,101.79,$198.50,$209.59,$133.03,"$381,248.59",$47.52,$118.12,$158.23,"$214,856.07",$0.00,$0.08,$0.52,$153.60,$47.52,$118.20,$158.19,"$215,009.67"
2019,22,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,3,4,756,409,11.50,34.36,56.99,$225.00,$218.65,$115.71,"$165,295.70",$47.52,$113.91,$148.10,"$86,115.05",$0.00,$0.04,$0.35,$28.80,$47.52,$113.95,$148.10,"$86,143.85"
2019,15,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,4,1,130,57,3.00,8.67,9.98,$33.00,$99.80,$101.27,"$12,973.44",$5.80,$16.27,$34.51,"$2,115.34",$0.00,$0.05,$0.40,$6.40,$5.80,$16.32,$34.49,"$2,121.74"
2019,17,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,4,3,122,54,6.00,7.18,6.07,$37.50,$85.38,$99.17,"$10,415.90",$5.93,$14.94,$20.64,"$1,822.37",$0.00,$0.21,$0.90,$25.60,$5.93,$15.15,$20.51,"$1,847.97"
2019,25,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,4,4,971,429,16.00,38.84,52.12,$33.00,$122.10,$129.58,"$118,559.33",$5.80,$29.32,$44.50,"$28,470.48",$0.00,$0.11,$0.57,$102.40,$5.80,$29.43,$44.48,"$28,572.88"
2019,26,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,5,1,294,123,2.00,11.31,18.66,$163.00,$226.37,$168.98,"$66,552.80",$46.00,$181.92,$203.10,"$53,483.24",$0.00,$0.08,$0.49,$22.40,$46.00,$181.99,$203.05,"$53,505.64"
2019,16,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,5,2,113,51,2.00,7.06,12.41,$31.00,$132.21,$164.62,"$14,939.70",$5.94,$51.72,$110.51,"$5,844.47",$0.00,$0.00,$0.00,$0.00,$5.94,$51.72,$110.51,"$5,844.47"
2019,21,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,5,3,"1,263",616,2.00,60.14,181.69,$163.00,$213.56,$119.28,"$269,728.40",$455.00,$332.72,$186.31,"$420,230.46",$0.00,$0.01,$0.13,$6.40,$455.00,$332.73,$186.30,"$420,236.86"
2019,30,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,3,5,4,"1,437",591,2.00,47.90,116.76,$227.00,$250.26,$129.19,"$359,619.70",$92.91,$234.97,$207.02,"$337,650.12",$0.00,$0.06,$0.43,$83.20,$92.91,$235.03,$206.97,"$337,733.32"
2019,46,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,1,1,637,409,2.00,13.85,39.54,$354.92,$354.56,$281.48,"$225,856.06",$46.00,$58.21,$52.67,"$37,077.92",$0.00,$0.01,$0.18,$6.40,$46.00,$58.22,$52.68,"$37,084.32"
2019,16,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,1,2,53,37,2.50,3.31,2.77,$321.00,$368.41,$328.08,"$19,525.56",$21.92,$54.74,$58.59,"$2,901.12",$0.00,$0.00,$0.00,$0.00,$21.92,$54.74,$58.59,"$2,901.12"
2019,17,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,1,3,153,108,1.00,9.00,22.45,$346.00,$383.43,$225.38,"$58,665.00",$84.95,$77.84,$46.80,"$11,909.77",$0.00,$0.00,$0.00,$0.00,$84.95,$77.84,$46.80,"$11,909.77"
2019,14,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,1,4,157,107,2.50,11.21,20.68,$301.00,$334.54,$204.24,"$52,522.36",$43.91,$49.33,$44.43,"$7,745.01",$0.00,$0.02,$0.26,$3.20,$43.91,$49.35,$44.42,"$7,748.21"
2019,22,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,3,1,232,145,5.00,10.55,13.93,$198.50,$210.15,$122.67,"$48,755.33",$34.77,$58.43,$83.59,"$13,555.86",$0.00,$0.65,$1.92,$150.40,$34.77,$59.08,$83.47,"$13,706.26"
2019,14,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,3,2,55,40,4.00,3.93,2.97,$238.49,$221.47,$152.94,"$12,180.63",$30.84,$44.98,$66.41,"$2,474.00",$0.00,$0.06,$0.43,$3.20,$30.84,$45.04,$66.39,"$2,477.20"
2019,31,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,3,3,"1,177",763,15.00,37.97,66.47,$183.00,$214.79,$158.69,"$252,808.09",$47.52,$104.65,$144.75,"$123,171.09",$0.00,$0.05,$0.48,$54.40,$47.52,$104.69,$144.74,"$123,225.49"
2019,24,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,3,4,442,331,5.00,18.42,31.88,$235.00,$247.04,$137.93,"$109,193.83",$83.35,$119.56,$143.95,"$52,845.88",$0.00,$0.04,$0.40,$16.00,$83.35,$119.60,$143.93,"$52,861.88"
2019,16,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,4,1,95,50,2.50,5.94,8.11,$33.00,$103.27,$99.01,"$9,810.65",$6.35,$37.42,$43.49,"$3,554.69",$0.00,$0.00,$0.00,$0.00,$6.35,$37.42,$43.49,"$3,554.69"
2019,17,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,4,3,88,53,5.00,5.18,3.38,$33.00,$104.15,$177.52,"$9,165.40",$5.92,$17.55,$32.27,"$1,543.99",$0.00,$0.00,$0.00,$0.00,$5.92,$17.55,$32.27,"$1,543.99"
2019,27,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,4,4,668,452,7.00,24.74,28.92,$33.00,$114.56,$162.33,"$76,524.85",$5.54,$29.62,$60.05,"$19,786.23",$0.00,$0.03,$0.33,$22.40,$5.54,$29.65,$60.04,"$19,808.63"
2019,39,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,5,1,187,114,1.00,4.79,8.14,$163.00,$239.65,$241.07,"$44,814.20",$39.69,$143.96,$190.53,"$26,919.86",$0.00,$0.02,$0.23,$3.20,$39.69,$143.97,$190.52,"$26,923.06"
2019,13,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,5,2,35,33,2.00,2.69,2.18,$118.00,$185.63,$217.00,"$6,497.00",$6.01,$68.20,$127.39,"$2,386.85",$0.00,$0.00,$0.00,$0.00,$6.01,$68.20,$127.39,"$2,386.85"
2019,21,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,5,3,586,399,3.00,27.90,73.65,$200.00,$259.93,$167.43,"$152,319.48",$455.00,$283.90,$199.53,"$166,366.20",$0.00,$0.03,$0.32,$19.20,$455.00,$283.93,$199.50,"$166,385.40"
2019,34,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,4,5,4,653,415,3.00,19.21,43.01,$200.00,$223.37,$163.44,"$145,857.55",$50.38,$194.19,$207.64,"$126,805.03",$0.00,$0.07,$0.46,$44.80,$50.38,$194.26,$207.58,"$126,849.83"
2019,73,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,1,1,950,589,1.00,13.01,51.54,$267.50,$341.74,$306.75,"$324,656.23",$18.13,$49.17,$56.53,"$46,712.65",$0.00,$0.38,$11.11,$358.26,$18.13,$49.55,$58.23,"$47,070.91"
2019,14,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,1,2,71,58,2.50,5.07,6.08,$70.18,$254.87,$286.42,"$18,095.99",$6.00,$41.25,$57.00,"$2,928.66",$0.00,$0.09,$0.53,$6.40,$6.00,$41.34,$57.04,"$2,935.06"
2019,13,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,1,3,115,79,1.00,8.85,17.69,$365.00,$378.08,$247.26,"$43,478.74",$50.38,$60.97,$55.50,"$7,012.10",$0.00,$0.45,$1.64,$51.20,$50.38,$61.42,$56.00,"$7,063.30"
2019,22,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,1,4,158,123,2.50,7.18,12.76,$365.00,$387.44,$244.88,"$61,215.01",$47.52,$64.98,$50.13,"$10,266.23",$0.00,$0.02,$0.25,$3.20,$47.52,$65.00,$50.12,"$10,269.43"
2019,23,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,3,1,193,145,6.00,8.39,10.51,$248.00,$250.28,$207.23,"$48,304.10",$43.91,$66.13,$95.86,"$12,763.05",$0.00,$0.02,$0.23,$3.20,$43.91,$66.15,$95.87,"$12,766.25"
2019,13,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,3,2,33,24,1.00,2.54,2.18,$248.00,$224.93,$139.19,"$7,422.73",$46.00,$39.46,$31.21,"$1,302.15",$0.00,$0.00,$0.00,$0.00,$46.00,$39.46,$31.21,"$1,302.15"
2019,37,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,3,3,"1,061",728,9.00,28.68,42.25,$163.00,$203.37,$179.44,"$215,777.95",$6.35,$76.60,$131.35,"$81,268.22",$0.00,$0.02,$0.22,$16.00,$6.35,$76.61,$131.35,"$81,284.22"
2019,27,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,3,4,338,256,3.00,12.52,24.32,$295.00,$271.06,$158.77,"$91,619.43",$48.95,$92.49,$124.66,"$31,262.90",$0.00,$0.04,$0.35,$12.80,$48.95,$92.53,$124.65,"$31,275.70"
2019,18,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,4,1,78,62,3.00,4.33,4.39,$33.00,$82.76,$138.32,"$6,455.59",$5.67,$14.22,$29.41,"$1,108.94",$0.00,$0.00,$0.00,$0.00,$5.67,$14.22,$29.41,"$1,108.94"
2019,11,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,4,2,42,27,4.00,3.82,3.46,$26.00,$49.34,$102.00,"$2,072.39",$5.53,$5.79,$13.61,$243.01,$0.00,$0.00,$0.00,$0.00,$5.53,$5.79,$13.61,$243.01
2019,19,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,4,3,70,62,3.00,3.68,3.18,$33.00,$84.54,$132.50,"$5,917.79",$5.54,$14.29,$31.94,"$1,000.49",$0.00,$0.05,$0.38,$3.20,$5.54,$14.34,$32.10,"$1,003.69"
2019,31,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,4,4,876,507,9.00,28.26,46.68,$33.00,$90.60,$209.43,"$79,366.00",$5.53,$16.49,$48.55,"$14,449.46",$0.00,$0.03,$0.29,$22.40,$5.53,$16.52,$48.56,"$14,471.86"
2019,45,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,5,1,169,128,2.00,3.76,5.11,$150.00,$246.25,$243.73,"$41,616.88",$6.01,$92.66,$154.22,"$15,660.20",$0.00,$0.02,$0.25,$3.20,$6.01,$92.68,$154.20,"$15,663.40"
2019,31,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,5,3,532,324,2.00,17.16,50.52,$230.00,$276.23,$199.20,"$146,955.83",$125.72,$220.65,$208.83,"$117,387.11",$0.00,$0.01,$0.14,$3.20,$125.72,$220.66,$208.83,"$117,390.31"
2019,37,14-11,INTERNAL MEDICINE,3,Minnesota Health Care Programs,5,5,4,647,320,4.00,17.49,44.95,$163.00,$205.42,$179.78,"$132,906.40",$6.06,$133.82,$192.25,"$86,579.22",$0.00,$0.01,$0.22,$9.60,$6.06,$133.83,$192.24,"$86,588.82"
2019,11,14-11,INTERNAL MEDICINE,4,Commercial,2,1,1,403,69,6.00,36.64,98.29,$42.00,$81.11,$106.39,"$32,686.72",$0.00,$13.14,$32.20,"$5,294.40",$32.39,$47.30,$93.86,"$19,061.22",$34.48,$60.44,$95.10,"$24,355.62"
2019,46,14-11,INTERNAL MEDICINE,4,Commercial,3,1,1,"4,022",623,4.00,87.43,458.96,$42.00,$88.12,$172.15,"$354,429.94",$12.08,$27.73,$77.41,"$111,525.32",$0.00,$19.02,$56.65,"$76,478.70",$34.48,$46.74,$95.90,"$188,004.02"
2019,13,14-11,INTERNAL MEDICINE,4,Commercial,3,1,2,362,61,8.00,27.85,69.63,$42.00,$113.68,$257.12,"$41,152.50",$12.08,$42.27,$132.87,"$15,300.89",$0.00,$22.69,$54.40,"$8,212.52",$34.48,$64.95,$151.99,"$23,513.41"
2019,35,14-11,INTERNAL MEDICINE,4,Commercial,4,1,1,"3,936",406,6.00,112.46,605.73,$42.00,$54.34,$80.66,"$213,899.10",$2.42,$17.33,$44.96,"$68,225.03",$0.00,$4.54,$19.03,"$17,867.92",$12.08,$21.87,$49.18,"$86,092.95"
2019,85,14-11,INTERNAL MEDICINE,4,Commercial,5,1,1,"8,705",639,4.00,102.41,844.49,$42.00,$62.64,$232.56,"$545,272.78",$2.42,$18.87,$109.37,"$164,229.82",$0.00,$1.65,$18.28,"$14,388.29",$2.42,$20.52,$110.86,"$178,618.11"
2019,12,14-11,INTERNAL MEDICINE,4,Commercial,5,1,2,300,37,2.50,25.00,71.32,$42.00,$75.82,$164.15,"$22,745.85",$2.42,$22.45,$57.27,"$6,735.14",$0.00,$2.35,$12.34,$705.44,$2.42,$24.80,$57.68,"$7,440.58"
2019,55,14-11,INTERNAL MEDICINE,4,Medicare,3,1,1,"4,661",558,2.00,84.75,503.00,$42.00,$62.17,$78.47,"$289,760.31",$9.64,$14.07,$28.37,"$65,602.82",$2.42,$3.89,$8.25,"$18,150.11",$12.06,$17.97,$29.64,"$83,752.93"
2019,11,14-11,INTERNAL MEDICINE,4,Medicare,3,1,2,383,62,5.00,34.82,83.54,$42.00,$54.79,$51.10,"$20,983.94",$12.15,$14.54,$17.52,"$5,570.55",$2.42,$6.58,$19.52,"$2,520.07",$12.15,$21.12,$25.13,"$8,090.62"
2019,18,14-11,INTERNAL MEDICINE,4,Medicare,3,5,1,"1,585",24,21.00,88.06,115.86,$71.20,$98.86,$103.15,"$156,696.45",$71.20,$91.79,$92.21,"$145,489.31",$0.00,$0.42,$3.63,$662.60,$71.20,$92.21,$92.44,"$146,151.91"
2019,78,14-11,INTERNAL MEDICINE,4,Medicare,4,1,1,"8,136",862,2.00,104.31,777.38,$42.00,$58.11,$72.63,"$472,812.41",$9.64,$14.84,$24.90,"$120,734.75",$2.42,$3.10,$5.85,"$25,250.61",$12.06,$17.94,$25.64,"$145,985.36"
2019,14,14-11,INTERNAL MEDICINE,4,Medicare,4,1,2,536,69,2.50,38.29,122.40,$42.00,$50.94,$52.20,"$27,302.18",$9.64,$12.77,$22.65,"$6,847.32",$2.42,$3.03,$5.82,"$1,622.48",$12.06,$15.80,$24.18,"$8,469.80"
2019,13,14-11,INTERNAL MEDICINE,4,Medicare,4,1,4,126,22,1.00,9.69,26.47,$42.00,$51.03,$32.08,"$6,429.98",$9.64,$15.67,$20.26,"$1,974.68",$1.83,$4.02,$10.50,$506.16,$12.07,$19.69,$24.93,"$2,480.84"
2019,35,14-11,INTERNAL MEDICINE,4,Medicare,4,5,1,"2,422",41,9.00,69.20,125.41,$53.40,$89.12,$116.28,"$215,857.20",$52.20,$79.55,$104.19,"$192,677.70",$0.00,$0.52,$5.07,"$1,271.10",$52.20,$80.08,$104.20,"$193,948.80"
2019,131,14-11,INTERNAL MEDICINE,4,Medicare,5,1,1,"18,967","1,763",2.00,144.79,"1,445.91",$42.00,$53.66,$59.85,"$1,017,707.63",$9.64,$13.89,$24.54,"$263,463.29",$2.42,$2.87,$4.71,"$54,512.33",$12.06,$16.76,$25.92,"$317,975.62"
2019,36,14-11,INTERNAL MEDICINE,4,Medicare,5,1,2,"1,352",168,1.50,37.56,181.98,$42.00,$62.41,$82.62,"$84,379.77",$9.64,$17.96,$38.92,"$24,285.04",$2.42,$3.29,$8.81,"$4,447.62",$12.06,$21.25,$44.93,"$28,732.66"
2019,15,14-11,INTERNAL MEDICINE,4,Medicare,5,1,3,83,26,2.00,5.53,12.68,$42.00,$294.00,"$1,951.17","$24,401.98",$9.64,$236.01,"$1,951.54","$19,588.56",$2.42,$3.08,$5.08,$255.53,$12.06,$239.09,"$1,951.24","$19,844.09"
2019,37,14-11,INTERNAL MEDICINE,4,Medicare,5,1,4,346,67,2.00,9.35,38.71,$42.00,$85.81,$92.99,"$29,689.86",$9.64,$22.34,$27.03,"$7,729.39",$2.42,$4.45,$5.48,"$1,539.03",$12.06,$26.79,$30.43,"$9,268.42"
2019,14,14-11,INTERNAL MEDICINE,4,Medicare,5,3,3,114,38,4.50,8.14,9.48,$140.00,$319.21,$814.95,"$36,389.42",$58.85,$64.49,$118.16,"$7,351.64",$0.00,$9.53,$30.30,"$1,086.34",$73.60,$74.02,$145.95,"$8,437.98"
2019,17,14-11,INTERNAL MEDICINE,4,Medicare,5,4,4,81,35,2.00,4.76,5.57,$35.00,$121.06,$195.98,"$9,806.09",$15.75,$42.28,$83.99,"$3,424.92",$0.00,$3.65,$14.70,$295.66,$15.75,$45.93,$97.08,"$3,720.58"
2019,107,14-11,INTERNAL MEDICINE,4,Medicare,5,5,1,"3,130",108,4.00,29.25,82.98,$88.00,$94.87,$71.40,"$296,941.51",$69.60,$74.03,$46.62,"$231,711.12",$0.00,$2.28,$8.71,"$7,150.91",$71.20,$76.31,$47.77,"$238,862.03"
2019,17,14-11,INTERNAL MEDICINE,4,Medicare,5,5,2,174,11,2.00,10.24,22.17,$225.00,$244.70,$148.19,"$42,578.16",$178.35,$211.97,$163.92,"$36,882.81",$0.00,$5.70,$12.39,$992.21,$180.53,$217.67,$159.32,"$37,875.02"
2019,31,14-11,INTERNAL MEDICINE,4,Medicare,5,5,3,103,25,3.00,3.32,2.17,$182.00,$202.67,$106.99,"$20,874.98",$71.27,$68.58,$35.56,"$7,063.41",$14.54,$16.19,$18.02,"$1,668.02",$71.57,$84.77,$43.16,"$8,731.43"
2019,40,14-11,INTERNAL MEDICINE,4,Medicare,5,5,4,239,45,2.00,5.98,9.53,$150.00,$150.96,$90.51,"$36,080.42",$57.06,$62.98,$31.49,"$15,051.99",$14.54,$13.91,$8.61,"$3,324.41",$71.60,$76.89,$38.12,"$18,376.40"
